pk,jsondata,key,description,sentence_pk,source_pk,version
7460,,967,198,13702,871,1
7461,,942,,13703,846,1
7462,,355,52,13709,323,1
7463,,355,45,13710,323,1
7464,,737,648,13711,661,1
7465,,1407,56,13715,1175,1
7466,,784,s.v. tanbê,13716,703,1
7467,,61,,13717,57,1
7468,,839,,13718,755,1
7469,,1456,,13719,1224,1
7470,,1456,,13720,1224,1
7471,,901,180,13727,807,1
7472,,905,62,13728,811,1
7473,,218,,13730,201,1
7474,,218,,13731,201,1
7475,,426,174,13735,391,1
7476,,755,,13738,678,1
7477,,755,,13739,678,1
7478,,755,,13740,678,1
7479,,473,949,13742,430,1
7480,,473,949,13743,430,1
7481,,473,"vol. 6, 268",13744,430,1
7482,,473,"vol. 6, p. 2175",13745,430,1
7483,,473,"vol. 6, p. 268",13746,430,1
7484,,473,"vol. 6, p. 268",13747,430,1
7485,,1048,362,13755,949,1
7486,,722,439,13756,646,1
7487,,1048,434,13757,949,1
7488,,110,54,13758,98,1
7489,,158,text 6,13760,144,1
7490,,423,213,13763,388,1
7491,,1320,237,13769,1106,1
7492,,702,,13771,628,1
7493,,856,41,13776,770,1
7494,,856,45,13777,770,1
7495,,857,204,13778,771,1
7496,,874,238,13779,785,1
7497,,874,250,13780,785,1
7498,,708,70,13781,633,1
7499,,1528,255,13782,1286,1
7500,,583,,13786,517,1
7501,,1033,54,13787,936,1
7502,,1641,59,13789,1374,1
7503,,522,,13790,464,1
7504,,522,,13791,464,1
7505,,789,21,13792,708,1
7506,,522,,13793,464,1
7507,,1442,230,13794,1210,1
7508,,1355,291,13795,1136,1
7509,,1357,150,13796,1138,1
7510,,1585,68,13797,1337,1
7511,,1606,88,13798,1358,1
7512,,432,42,13807,395,1
7513,,1054,,13810,953,1
7514,,634,102,13812,568,1
7515,,1500,270,13813,1262,1
7516,,462,27,13817,419,1
7517,,1488,8,13818,1252,1
7518,,97,,13819,89,1
7519,,942,,13822,846,1
7520,,942,,13823,846,1
7521,,1226,505,13825,1023,1
7522,,784,s.v. o interj.,13826,703,1
7523,,901,151,13833,807,1
7524,,905,169,13834,811,1
7525,,221,210,13835,203,1
7526,,218,,13836,201,1
7527,,221,137,13837,203,1
7528,,1416,4507,13839,1184,1
7529,,1416,4509,13840,1184,1
7530,,367,123,13846,334,1
7531,,367,123,13847,334,1
7532,,1048,343,13853,949,1
7533,,722,389,13854,646,1
7534,,722,389,13855,646,1
7535,,229,59,13856,211,1
7536,,110,24,13857,98,1
7537,,1273,,13860,1064,1
7538,,857,383,13863,771,1
7539,,856,56,13864,770,1
7540,,874,240,13865,785,1
7541,,874,192,13866,785,1
7542,,60,21,13867,56,1
7543,,708,416,13872,633,1
7544,,708,497,13873,633,1
7545,,1528,256,13874,1286,1
7546,,789,114,13878,708,1
7547,,636,233,13886,569,1
7548,,462,50,13888,419,1
7549,,1545,184,13895,1298,1
7550,,1273,,13912,1064,1
7551,,1273,,13913,1064,1
7552,,1272,,13914,1063,1
7553,,1527,18,13918,1285,1
7554,,1587,,13919,1339,1
7555,,354,154,13920,322,1
7556,,284,,13921,256,1
7557,,284,,13922,256,1
7558,,401,56,13923,366,1
7559,,1594,,13924,1346,1
7560,,1244,185,13925,1039,1
7561,,432,46,13929,395,1
7562,,1054,,13931,953,1
7563,,634,154,13932,568,1
7564,,328,100,13933,300,1
7565,,601,121,13934,535,1
7566,,462,285-289,13936,419,1
7567,,1070,240,13938,966,1
7568,,1490,237-8,13939,1254,1
7569,,584,"12 year old boy, Enga Province",13940,518,1
7570,,942,,13941,846,1
7571,,1474,259,13942,1238,1
7572,,1332,53,13945,1114,1
7573,,784,"s.v. pikénu, pikininu, pikinóti, pikéna",13947,703,1
7574,,670,,13948,599,1
7575,,1456,,13949,1224,1
7576,,1456,,13950,1224,1
7577,,901,248,13955,807,1
7578,,901,270,13956,807,1
7579,,905,223,13957,811,1
7580,,221,177,13958,203,1
7581,,1416,0370,13959,1184,1
7582,,120,47,13960,108,1
7583,,906,246,13961,812,1
7584,,583,,13966,517,1
7585,,1641,52,13967,1374,1
7586,,1442,227,13968,1210,1
7587,,1442,223,13969,1210,1
7588,,1357,146,13970,1138,1
7589,,1587,,13971,1339,1
7590,,354,358,13972,322,1
7591,,284,,13973,256,1
7592,,1436,"217, 221",13974,1204,1
7593,,1594,792,13975,1346,1
7594,,224,389,13976,206,1
7595,,1054,,13978,953,1
7596,,685,189,13979,613,1
7597,,601,119,13980,535,1
7598,,462,285-289,13982,419,1
7599,,1489,IV.51,13984,1253,1
7696,,1416,3152,14174,1184,1
7600,,584,"Male, 18, East New Britain",13985,518,1
7601,,584,"Male, 18, East New Britain",13986,518,1
7602,,911,106,13987,816,1
7603,,1407,126,13989,1175,1
7604,,1407,25,13990,1175,1
7605,,689,,13991,616,1
7606,,1456,,13992,1224,1
7607,,901,216,13997,807,1
7608,,905,235,13998,811,1
7609,,218,,14001,201,1
7610,,221,193,14002,203,1
7611,,221,111,14003,203,1
7612,,122,201,14004,110,1
7613,,906,291,14005,812,1
7614,,426,159,14007,391,1
7615,,1359,280,14008,1140,1
7616,,1211,,14011,1010,1
7617,,794,304-317,14012,712,1
7618,,73,156,14013,68,1
7619,,8,,14014,7,1
7620,,1641,26,14016,1374,1
7621,,1576,19,14017,1328,1
7622,,1357,198,14018,1138,1
7623,,1357,90,14019,1138,1
7624,,1357,139,14020,1138,1
7625,,1587,,14021,1339,1
7626,,354,302,14022,322,1
7627,,586,237,14023,520,1
7628,,30,221,14027,28,1
7629,,209,,14028,192,1
7630,,429,,14033,393,1
7631,,113,150,14035,101,1
7632,,634,71,14037,568,1
7633,,357,95,14039,325,1
7634,,357,479,14040,325,1
7635,,462,285-289,14044,419,1
7636,,97,,14045,89,1
7637,,97,,14046,89,1
7638,,584,WSP F15,14050,518,1
7639,,737,668,14054,661,1
7640,,1407,180,14056,1175,1
7641,,786,,14057,705,1
7642,,901,211,14066,807,1
7643,,905,214,14067,811,1
7644,,218,,14069,201,1
7645,,120,54,14071,108,1
7646,,906,274,14072,812,1
7647,,1064,94,14073,963,1
7648,,426,79,14074,391,1
7649,,694,,14078,621,1
7650,,1514,359,14080,1273,1
7651,,1515,129,14084,1274,1
7652,,1515,276,14085,1274,1
7653,,1439,172,14088,1207,1
7654,,1273,,14094,1064,1
7655,,1273,,14095,1064,1
7656,,157,,14097,143,1
7657,,622,81,14099,556,1
7658,,972,158,14100,876,1
7659,,708,92,14102,633,1
7660,,583,,14104,517,1
7661,,789,328,14106,708,1
7662,,1357,58,14107,1138,1
7663,,1527,41,14108,1285,1
7664,,1357,90,14109,1138,1
7665,,1587,,14110,1339,1
7666,,1587,47,14111,1339,1
7667,,354,120,14112,322,1
7668,,284,,14113,256,1
7669,,285,,14114,257,1
7670,,1594,418,14116,1346,1
7671,,1244,139,14118,1039,1
7672,,636,Appendix p. 2,14123,569,1
7673,,634,98,14124,568,1
7674,,357,41,14127,325,1
7675,,357,194,14128,325,1
7676,,545,11,14131,483,1
7677,,462,285-289,14134,419,1
7678,,1488,9,14135,1252,1
7679,,985,unknown,14137,889,1
7680,,1310,288,14138,1099,1
7681,,1489,IV.46,14139,1253,1
7682,,584,Manus F14,14142,518,1
7683,,584,Morobe F13,14143,518,1
7684,,355,21,14148,323,1
7685,,355,78,14149,323,1
7686,,737,564,14150,661,1
7687,,1407,50,14153,1175,1
7688,,1407,381,14154,1175,1
7689,,901,231,14165,807,1
7690,,901,231,14166,807,1
7691,,905,240,14167,811,1
7692,,905,238,14168,811,1
7693,,221,270,14171,203,1
7694,,265,265,14172,239,1
7695,,1416,1823,14173,1184,1
7697,,120,58,14175,108,1
7698,,906,"264, 219",14176,812,1
7699,,426,99,14179,391,1
7700,,426,16,14180,391,1
7701,,1514,166,14186,1273,1
7702,,1514,19,14187,1273,1
7703,,1514,19,14188,1273,1
7704,,117,,14193,105,1
7705,,117,,14194,105,1
7706,,1515,305,14195,1274,1
7707,,1515,85,14196,1274,1
7708,,214,90N,14197,197,1
7709,,214,90N,14198,197,1
7710,,1439,179,14201,1207,1
7711,,1439,164f.,14202,1207,1
7712,,1320,,14207,1106,1
7713,,1463,,14208,1231,1
7714,,1273,,14209,1064,1
7715,,622,64,14212,556,1
7716,,874,193,14213,785,1
7717,,1417,3,14214,1185,1
7718,,1045,376,14215,946,1
7719,,1561,,14216,1313,1
7720,,708,344,14218,633,1
7721,,1038,421,14224,941,1
7722,,1641,32,14225,1374,1
7723,,522,,14227,464,1
7724,,789,351,14228,708,1
7725,,1576,17f,14229,1328,1
7726,,1357,42,14230,1138,1
7727,,1587,76,14231,1339,1
7728,,1587,,14232,1339,1
7729,,284,,14235,256,1
7730,,1054,,14248,953,1
7731,,685,172,14252,613,1
7732,,685,172,14253,613,1
7733,,545,104,14256,483,1
7734,,545,369,14257,483,1
7735,,462,285-289,14260,419,1
7736,,462,285-289,14261,419,1
7737,,97,,14262,89,1
7738,,97,,14263,89,1
7739,,584,ESP M16,14268,518,1
7740,,355,80,14275,323,1
7741,,355,103,14276,323,1
7742,,737,597,14277,661,1
7743,,784,s.v. dédu,14280,703,1
7744,,1407,256,14281,1175,1
7745,,905,239,14296,811,1
7746,,905,239,14297,811,1
7747,,905,239,14298,811,1
7748,,265,265,14302,239,1
7749,,265,264,14303,239,1
7750,,1416,0002,14304,1184,1
7751,,1416,0019,14305,1184,1
7752,,1435,,14306,1203,1
7753,,120,24,14307,108,1
7754,,120,24,14308,108,1
7755,,120,24,14309,108,1
7756,,906,224,14310,812,1
7757,,906,224,14311,812,1
7758,,426,39,14314,391,1
7759,,426,39,14315,391,1
7760,,473,113,14323,430,1
7761,,473,113,14324,430,1
7762,,117,,14329,105,1
7763,,1515,134,14331,1274,1
7764,,1515,498,14332,1274,1
7765,,214,90N,14333,197,1
7766,,214,90N,14334,197,1
7767,,58,,14335,54,1
7768,,73,195,14336,68,1
7769,,73,195,14337,68,1
7770,,1439,179,14338,1207,1
7771,,1273,,14343,1064,1
7772,,1273,,14344,1064,1
7773,,157,54,14346,143,1
7774,,595,45,14361,529,1
7775,,595,45,14362,529,1
7776,,522,,14363,464,1
7777,,789,335,14364,708,1
7778,,1357,203,14365,1138,1
7779,,1357,203f,14366,1138,1
7780,,1587,97,14367,1339,1
7781,,1587,,14368,1339,1
7782,,354,118,14369,322,1
7783,,285,,14370,257,1
7784,,1594,339,14375,1346,1
7785,,634,73,14385,568,1
7786,,634,74,14386,568,1
7787,,685,186,14389,613,1
7788,,545,152,14392,483,1
7789,,545,102,14393,483,1
7790,,462,285-289,14396,419,1
7791,,97,,14398,89,1
7792,,97,,14399,89,1
7793,,584,Madang F14,14404,518,1
7794,,584,Simbu F14,14405,518,1
7795,,411,364,14406,376,1
7796,,1844,57,14407,1456,1
7797,,323,87,14410,295,1
7798,,737,596,14417,661,1
7799,,784,s.v. ráspa,14420,703,1
7800,,784,s.v. péna,14421,703,1
7801,,784,s.v. kabélu,14422,703,1
7802,,901,232,14434,807,1
7803,,901,238,14435,807,1
7804,,905,221,14436,811,1
7805,,905,232,14437,811,1
7806,,221,257,14440,203,1
7807,,218,,14441,201,1
7808,,265,250-51,14442,239,1
7809,,265,250,14443,239,1
7810,,1416,5675-5676,14444,1184,1
7811,,120,42,14445,108,1
7812,,120,71,14446,108,1
7813,,906,245,14447,812,1
7814,,906,281,14448,812,1
7815,,906,245,14449,812,1
7816,,906,245,14450,812,1
7817,,426,136,14454,391,1
7818,,1514,165,14460,1273,1
7819,,1514,125,14461,1273,1
7820,,473,"vol. 3, 214",14462,430,1
7821,,381,70,14463,346,1
7822,,117,,14468,105,1
7823,,117,,14469,105,1
7824,,722,217,14470,646,1
7825,,1515,373,14471,1274,1
7826,,214,89,14472,197,1
7827,,214,310,14473,197,1
7828,,73,,14474,68,1
7829,,1439,s.v.,14477,1207,1
7830,,1439,s.v.,14478,1207,1
7831,,1273,,14486,1064,1
7832,,856,88,14491,770,1
7833,,622,75,14492,556,1
7834,,622,74,14494,556,1
7835,,920,392,14504,825,1
7836,,1641,54,14507,1374,1
7837,,1641,62,14508,1374,1
7838,,522,,14509,464,1
7839,,789,93,14510,708,1
7840,,1527,61,14511,1285,1
7841,,1527,65,14512,1285,1
7842,,1587,136,14513,1339,1
7843,,1587,165,14514,1339,1
7844,,284,,14517,256,1
7845,,280,,14518,252,1
7846,,432,34,14526,395,1
7847,,1054,,14529,953,1
7848,,1500,247,14534,1262,1
7849,,357,362,14535,325,1
7850,,545,402,14538,483,1
7851,,545,342,14539,483,1
7852,,656,176,14540,589,1
7853,,97,,14544,89,1
7854,,97,,14545,89,1
7855,,1489,VI.25,14548,1253,1
7856,,584,ESP M17,14550,518,1
7857,,584,Manus M13,14551,518,1
7858,,1545,72,14557,1298,1
7859,,355,54,14559,323,1
7860,,355,44,14560,323,1
7861,,737,553-677,14561,661,1
7862,,106,44,14564,95,1
7863,,784,s.v. txera,14565,703,1
7864,,901,196,14576,807,1
7865,,905,237,14577,811,1
7866,,221,241,14582,203,1
7867,,218,,14583,201,1
7868,,265,251,14584,239,1
7869,,265,253,14585,239,1
7870,,1416,2369,14586,1184,1
7871,,120,89,14587,108,1
7872,,120,21,14588,108,1
7873,,906,221,14589,812,1
7874,,906,273,14590,812,1
7875,,426,123,14593,391,1
7876,,426,124,14594,391,1
7877,,694,,14596,621,1
7878,,1514,173,14599,1273,1
7879,,1514,325,14600,1273,1
7880,,1514,325,14601,1273,1
7881,,1515,448,14608,1274,1
7882,,1048,366,14609,949,1
7883,,65,17,14610,60,1
7884,,65,,14611,60,1
7885,,110,45,14612,98,1
7886,,73,,14614,68,1
7887,,1439,24,14615,1207,1
7888,,1439,267,14616,1207,1
7889,,423,213,14617,388,1
7890,,423,243,14618,388,1
7891,,1273,,14626,1064,1
7892,,622,80,14630,556,1
7893,,1417,65,14632,1185,1
7894,,60,468,14633,56,1
7895,,1195,261,14634,1001,1
7896,,708,461,14636,633,1
7897,,1178,629,14638,984,1
7898,,8,,14644,7,1
7899,,8,,14645,7,1
7900,,1038,"421, 422",14646,941,1
7901,,1038,421,14647,941,1
7902,,595,45,14648,529,1
7903,,522,,14650,464,1
7904,,789,100,14651,708,1
7905,,789,103,14652,708,1
7906,,789,234,14653,708,1
7907,,1442,228,14654,1210,1
7908,,1357,97,14655,1138,1
7909,,1357,18,14656,1138,1
7910,,1587,,14657,1339,1
7911,,1587,,14658,1339,1
7912,,354,115,14659,322,1
7913,,445,CD,14669,408,1
7914,,1054,,14673,953,1
7915,,636,Appendix p. 6,14675,569,1
7916,,357,140,14678,325,1
7917,,357,863,14679,325,1
7918,,545,137,14682,483,1
7919,,545,41,14683,483,1
7920,,97,,14688,89,1
7921,,97,,14689,89,1
7922,,1489,VI.13,14694,1253,1
7923,,45,160,14695,42,1
7924,,584,ESP M16,14697,518,1
7925,,584,ESP M16,14698,518,1
7926,,1545,64,14704,1298,1
7927,,355,83,14707,323,1
7928,,355,74,14708,323,1
7929,,737,553-677,14709,661,1
7930,,1543,58,14712,1297,1
7931,,784,s.v. azul,14713,703,1
7932,,1407,262,14714,1175,1
7933,,901,215,14725,807,1
7934,,905,243,14726,811,1
7935,,905,241,14727,811,1
7936,,221,264,14729,203,1
7937,,221,264,14730,203,1
7938,,265,250-51,14731,239,1
7939,,1416,0968,14733,1184,1
7940,,337,149,14734,308,1
7941,,120,10,14735,108,1
7942,,120,13,14736,108,1
7943,,906,215,14737,812,1
7944,,906,"201, 217",14738,812,1
7945,,1064,88,14740,963,1
7946,,1285,69,14741,1076,1
7947,,426,11,14742,391,1
7948,,1514,161,14748,1273,1
7949,,1514,42,14749,1273,1
7950,,1515,480,14756,1274,1
7951,,1515,73,14757,1274,1
7952,,65,340,14758,60,1
7953,,65,45,14759,60,1
7954,,73,,14761,68,1
7955,,1439,s.v.,14762,1207,1
7956,,1439,s.v.,14763,1207,1
7957,,172,352,14768,157,1
7958,,1273,,14769,1064,1
7959,,1273,,14770,1064,1
7960,,874,93,14774,785,1
7961,,874,93,14775,785,1
7962,,8,,14784,7,1
7963,,8,,14785,7,1
7964,,1038,421,14786,941,1
7965,,1038,421,14787,941,1
7966,,1641,43,14788,1374,1
7967,,789,117,14791,708,1
7968,,789,46,14792,708,1
7969,,1357,26,14793,1138,1
7970,,1587,,14794,1339,1
7971,,1587,,14795,1339,1
7972,,568,66,14797,504,1
7973,,1244,77,14801,1039,1
7974,,634,101,14811,568,1
7975,,634,130,14812,568,1
7976,,1500,230,14815,1262,1
7977,,1500,230,14816,1262,1
7978,,462,67-72,14820,419,1
7979,,1481,767,14824,1245,1
7980,,584,Manus F14,14826,518,1
7981,,323,143,14827,295,1
7982,,323,58,14828,295,1
7983,,1836,Nambas 29.2; Labidakas 22.28,14830,1455,1
7984,,355,42,14833,323,1
7985,,737,269,14834,661,1
7986,,737,269,14835,661,1
7987,,784,s.v. mátxu,14843,703,1
7988,,784,s.v. mátxu,14844,703,1
7989,,1456,,14847,1224,1
7990,,1456,,14848,1224,1
7991,,901,40,14855,807,1
7992,,901,40,14856,807,1
7993,,901,40,14857,807,1
7994,,905,30,14858,811,1
7995,,122,50,14861,110,1
7996,,122,50,14862,110,1
7997,,906,22,14863,812,1
7998,,426,134,14865,391,1
7999,,835,71,14866,752,1
8000,,541,484,14871,481,1
8001,,473,751,14873,430,1
8002,,473,751,14874,430,1
8003,,473,751,14875,430,1
8004,,487,,14881,442,1
8005,,1048,158,14882,949,1
8006,,720,272-273,14883,644,1
8007,,720,272,14884,644,1
8008,,236,352,14885,218,1
8009,,236,352,14886,218,1
8010,,1439,s.v.,14888,1207,1
8011,,1439,196,14889,1207,1
8012,,1463,,14892,1231,1
8013,,1463,,14893,1231,1
8014,,1273,,14894,1064,1
8015,,1273,,14895,1064,1
8016,,157,47,14896,143,1
8017,,622,65,14897,556,1
8018,,1574,81,14898,1326,1
8019,,583,,14909,517,1
8020,,583,,14910,517,1
8021,,789,42,14913,708,1
8022,,789,56,14914,708,1
8023,,1357,184,14915,1138,1
8024,,1357,6,14916,1138,1
8025,,1357,140,14917,1138,1
8026,,1357,158,14918,1138,1
8027,,1357,157,14919,1138,1
8028,,1587,,14920,1339,1
8029,,1587,,14921,1339,1
8030,,1587,,14922,1339,1
8031,,1587,,14923,1339,1
8032,,1587,,14924,1339,1
8033,,1587,,14925,1339,1
8034,,1587,,14926,1339,1
8035,,1587,,14927,1339,1
8036,,1587,,14928,1339,1
8037,,1587,,14929,1339,1
8038,,1431,20,14937,1199,1
8039,,1431,20,14938,1199,1
8040,,441,49,14946,404,1
8041,,434,,14947,397,1
8042,,1054,,14955,953,1
8043,,1054,,14956,953,1
8044,,1054,,14957,953,1
8045,,1054,,14958,953,1
8046,,1054,,14960,953,1
8047,,1054,,14961,953,1
8048,,357,380,14966,325,1
8049,,1500,230,14967,1262,1
8050,,1500,262,14968,1262,1
8051,,1500,,14970,1262,1
8052,,576,107-116,14972,510,1
8053,,519,202,14973,461,1
8054,,545,95-96,14975,483,1
8055,,656,238,14977,589,1
8056,,462,264,14979,419,1
8057,,462,264,14980,419,1
8058,,462,264,14981,419,1
8059,,462,264,14982,419,1
8060,,938,141,14983,842,1
8061,,938,142,14984,842,1
8062,,938,140,14985,842,1
8063,,1489,VI.2,14989,1253,1
8064,,389,301,14990,354,1
8065,,820,31,14991,738,1
8066,,820,31,14992,738,1
8067,,820,30,14993,738,1
8068,,942,,14999,846,1
8069,,942,,15000,846,1
8070,,942,,15001,846,1
8071,,1332,61; 63,15010,1114,1
8072,,1545,48,15013,1298,1
8073,,1545,59,15014,1298,1
8074,,1545,64,15015,1298,1
8075,,355,21,15016,323,1
8076,,355,57,15017,323,1
8077,,355,103,15018,323,1
8078,,737,294,15019,661,1
8079,,737,553-677,15020,661,1
8080,,784,"s.v. maridu, ngánu, mudjer, rusponde, duenti",15024,703,1
8177,,442,178,15200,405,1
8081,,784,"s.v. fla, kre, prontu, lenbra",15025,703,1
8082,,784,"s.v. spértu, stángu, skese, sgota, smáia",15026,703,1
8083,,784,"s.v. spreme, stráda, skrebe",15027,703,1
8084,,1456,,15034,1224,1
8085,,1456,,15035,1224,1
8086,,1456,,15036,1224,1
8087,,1456,,15037,1224,1
8088,,1456,,15038,1224,1
8089,,1456,,15039,1224,1
8090,,1456,,15040,1224,1
8091,,901,34ff.,15051,807,1
8092,,905,13,15052,811,1
8093,,221,98,15057,203,1
8094,,221,98,15058,203,1
8095,,221,98,15059,203,1
8096,,221,265,15060,203,1
8097,,221,258,15061,203,1
8098,,1419,45,15064,1187,1
8099,,1419,45-51,15065,1187,1
8100,,1419,45,15066,1187,1
8101,,122,33,15067,110,1
8102,,120,48,15068,108,1
8103,,120,84,15069,108,1
8104,,120,84,15070,108,1
8105,,906,242,15071,812,1
8106,,906,17,15072,812,1
8107,,906,199,15073,812,1
8108,,426,"19,140",15077,391,1
8109,,426,"28,141, 181",15078,391,1
8110,,531,80,15079,472,1
8111,,531,80,15080,472,1
8112,,694,10,15082,621,1
8113,,694,,15083,621,1
8114,,694,,15084,621,1
8115,,208,4-41,15089,191,1
8116,,208,4-41,15090,191,1
8117,,208,4-41,15091,191,1
8118,,208,4-41,15092,191,1
8119,,208,4-41,15093,191,1
8120,,1048,479,15102,949,1
8121,,1048,457,15103,949,1
8122,,1048,458,15104,949,1
8123,,1048,477,15105,949,1
8124,,1048,282,15106,949,1
8125,,1515,440,15107,1274,1
8126,,73,299,15113,68,1
8127,,73,,15114,68,1
8128,,1439,307,15115,1207,1
8129,,1439,s.v.,15116,1207,1
8130,,1439,s.v.,15117,1207,1
8131,,1439,s.v.,15118,1207,1
8132,,1439,s.v.,15119,1207,1
8133,,423,95,15120,388,1
8134,,423,95,15121,388,1
8135,,172,433,15127,157,1
8136,,1273,,15133,1064,1
8137,,988,105,15138,891,1
8138,,857,69,15140,771,1
8139,,857,69,15141,771,1
8140,,874,75,15142,785,1
8141,,1417,141,15143,1185,1
8142,,874,76,15144,785,1
8143,,874,75,15145,785,1
8144,,141,5,15146,128,1
8145,,708,55,15149,633,1
8146,,1528,54,15150,1286,1
8147,,1528,54,15151,1286,1
8148,,1528,54,15152,1286,1
8149,,1038,381,15155,941,1
8150,,1038,382,15156,941,1
8151,,1033,68,15157,936,1
8152,,595,,15162,529,1
8153,,595,,15163,529,1
8154,,595,,15164,529,1
8155,,1442,222,15166,1210,1
8156,,1442,223,15167,1210,1
8157,,1442,223,15168,1210,1
8158,,1442,228,15169,1210,1
8159,,1442,229,15170,1210,1
8160,,1357,36,15171,1138,1
8161,,1357,157,15172,1138,1
8162,,1357,87,15173,1138,1
8163,,1587,,15174,1339,1
8164,,1587,,15175,1339,1
8165,,1587,,15176,1339,1
8166,,1587,,15177,1339,1
8167,,1587,,15178,1339,1
8168,,1587,,15179,1339,1
8169,,1587,,15180,1339,1
8170,,384,77,15181,349,1
8171,,384,77,15182,349,1
8172,,384,77,15183,349,1
8173,,1281,"163, line 556",15184,1072,1
8174,,1281,"153, line 421",15185,1072,1
8175,,563,84,15194,500,1
8176,,224,25,15198,206,1
8178,,113,37,15203,101,1
8179,,1054,,15208,953,1
8180,,1054,,15209,953,1
8181,,1054,,15210,953,1
8182,,1054,,15211,953,1
8183,,1054,,15212,953,1
8184,,1054,,15213,953,1
8185,,1054,,15214,953,1
8186,,1054,,15215,953,1
8187,,1054,,15216,953,1
8188,,519,40,15225,461,1
8189,,519,138,15226,461,1
8190,,656,171,15228,589,1
8191,,462,264,15231,419,1
8192,,462,264,15232,419,1
8193,,462,277,15233,419,1
8194,,462,264,15234,419,1
8195,,1488,105,15236,1252,1
8196,,938,142,15237,842,1
8197,,938,146,15238,842,1
8198,,938,139,15239,842,1
8199,,1489,,15243,1253,1
8200,,820,34,15244,738,1
8201,,820,33,15245,738,1
8202,,820,32,15246,738,1
8203,,942,,15248,846,1
8204,,1545,23,15255,1298,1
8205,,355,52,15256,323,1
8206,,355,52,15257,323,1
8207,,355,53,15258,323,1
8208,,737,553-677,15259,661,1
8209,,737,553-677,15260,661,1
8210,,784,s. v.,15264,703,1
8211,,1407,55,15265,1175,1
8212,,784,"s.v. kása, fidju, leti, bakan",15266,703,1
8213,,1456,,15271,1224,1
8214,,1456,,15272,1224,1
8215,,1456,,15273,1224,1
8216,,498,26,15279,453,1
8217,,901,34f.,15280,807,1
8218,,905,13,15281,811,1
8219,,221,99,15287,203,1
